token,official_count,short_count,pooled_count,official_normalized_rate,short_normalized_rate,log_odds_delta,variance,z_score,direction,short_rank,official_rank
subcontractors,33,2,35,1.7508646884017949e-05,3.5100343105853862e-06,-0.24756992417156276,0.04173347048334785,-1.2118688792457284,official,3482,2138
subdivisions,83,0,83,4.4036899738590594e-05,0,-0.33213468671298507,0.018072850270240137,-2.4705913043904104,official,4750,866
subject,678,10,688,0.00035972310870800511,1.755017155292693e-05,-0.3104836565658502,0.0021652904227339085,-6.6723783873757139,official,5460,156
subjects,59,6,65,3.1303338368395723e-05,1.0530102931756157e-05,-0.19658348341449283,0.022149584281356789,-1.3208826529180495,official,3597,2019
submerged,33,2,35,1.7508646884017949e-05,3.5100343105853862e-06,-0.24756992417156276,0.04173347048334785,-1.2118688792457284,official,3483,2139
submission,59,0,59,3.1303338368395723e-05,0,-0.33213156052993575,0.025424289921999691,-2.0829830209257625,official,4501,1120
submit,288,1,289,0.00015280273644233846,1.7550171552926931e-06,-0.32697512403659701,0.0051819392731796516,-4.5422240619811696,official,5296,320
submitted,112,0,112,5.9423286394242729e-05,0,-0.3321384642634122,0.013393418262721935,-2.8699442301529952,official,4922,695
submitting,25,0,25,1.3264126427286324e-05,0,-0.33212713187227472,0.060000561101111738,-1.3558969980891018,official,3667,1971
subscribers,30,0,30,1.5916951712743588e-05,0,-0.33212778313798452,0.050000561102189471,-1.4853122665294169,official,3877,1752
subsequent,78,0,78,4.1384074453133331e-05,0,-0.33213403541995312,0.019231330343305094,-2.3950176495866011,official,4712,906
subsequently,28,0,28,1.4855821598560682e-05,0,-0.33212752263139222,0.053571989673186944,-1.4349473872580845,official,3801,1820
subsidiaries,35,0,35,1.8569776998200855e-05,0,-0.33212843440627182,0.042857703960410054,-1.6043222548468057,official,4039,1595
subsidies,161,53,214,8.5420974191723932e-05,9.3015909230512728e-05,0.021347802077949396,0.0064125461635594688,0.2665863542202157,short,2331,3285
subsidized,43,1,44,2.2814297454932476e-05,1.7550171552926931e-06,-0.29822749391476933,0.033717036201048795,-1.6241382066426302,official,4053,1565
subsidy,89,71,160,4.7220290081139317e-05,0.00012460621802578119,0.28600711805256829,0.008345629720236487,3.1307420458004103,short,639,4977
subsistence,31,7,38,1.644751676983504e-05,1.2285120087048851e-05,-0.066421731706702403,0.03671553694971802,-0.34664524883990677,official,2755,2864
substance,312,90,402,0.00016553629781253332,0.00015795154397634236,-0.011382803182659273,0.003433641736738274,-0.19425479018441486,official,2645,2971
substances,861,98,959,0.00045681651415574101,0.00017199168121868392,-0.18244843877890471,0.0014960856512237245,-4.716957058370653,official,5313,303
substantial,214,9,223,0.00011354092221757093,1.5795154397634238e-05,-0.27219651653745558,0.0065992354913360163,-3.3507015752832601,official,5053,563
substantially,92,0,92,4.8811985252413675e-05,0,-0.33213585904694121,0.016304908941640588,-2.6010971777303338,official,4803,815
substantive,37,2,39,1.963090711238376e-05,3.5100343105853862e-06,-0.25614192623646481,0.037548699743522956,-1.3218531791136914,official,3602,2017
substitute,41,12,53,2.1753167340749571e-05,2.1060205863512314e-05,-0.0078843775180601483,0.026023474364777546,-0.04887477507630953,official,2531,3087
subtitle,108,2,110,5.7301026165876919e-05,3.5100343105853862e-06,-0.30498609243497832,0.013516288511420302,-2.6233202336744776,official,4812,804
success,40,123,163,2.1222602283658118e-05,0.00021586711010100124,0.7038569241068533,0.0084231730086626599,7.6691375436084552,short,124,5492
successful,81,11,92,4.2975769624407689e-05,1.9305188708219622e-05,-0.15754511248064773,0.015489645801059009,-1.2658556697362096,official,3540,2076
successor,58,0,58,3.077277331130427e-05,0,-0.33213143027359493,0.025862630073742055,-2.0652547597847382,official,4486,1132
sudan,54,29,83,2.8650513082938459e-05,5.0895497503488099e-05,0.15954671163236611,0.016228402616808264,1.2524199318095715,short,1605,4011
sudden,33,16,49,1.7508646884017949e-05,2.8080274484683089e-05,0.1286939229278925,0.027580298443019333,0.77492301383376883,short,1939,3679
suffer,79,0,79,4.1914639510224784e-05,0,-0.33213416567835452,0.018987902884903315,-2.4103219269288849,official,4725,892
suffered,85,0,85,4.50980298527735e-05,0,-0.33213494723092118,0.017647619937574154,-2.5001813046994785,official,4769,849
suffering,90,1,91,4.775085513823077e-05,1.7550171552926931e-06,-0.31569644132867403,0.016394988211238644,-2.4655518041077928,official,4747,869
sufficient,137,0,137,7.2687412821529054e-05,0,-0.332141720842003,0.01094946623474289,-3.1741464249162674,official,5015,601
sugar,121,79,200,6.4198371908065811e-05,0.00013864635526812275,0.22081224168880809,0.0067000553314656187,2.6976397483107672,short,792,4824
suicide,76,52,128,4.0322944338950426e-05,9.126089207522004e-05,0.23587266762798542,0.010458077466106823,2.3064906135263401,short,942,4674
suit,35,6,41,1.8569776998200855e-05,1.0530102931756157e-05,-0.1195644073195723,0.034435051586420767,-0.64431990232931247,official,2994,2622
suitability,199,1,200,0.00010558244636119913,1.7550171552926931e-06,-0.32465869483786847,0.0074819511811607857,-3.7533546587745557,official,5167,449
suitable,76,0,76,4.0322944338950426e-05,0,-0.33213377490346119,0.019737403217367912,-2.364111931290569,official,4691,929
suits,43,0,43,2.2814297454932476e-05,0,-0.33212947644089397,0.034884282035224132,-1.7782488084112784,official,4236,1393
sulfur,50,8,58,2.6528252854572649e-05,1.4040137242341545e-05,-0.13145624594384664,0.024411335519449007,-0.84136696448764492,official,3146,2470
sum,37,0,37,1.963090711238376e-05,0,-0.33212869491431007,0.040541101644238832,-1.6495239516689466,official,4094,1536
summer,113,62,175,5.9953851451334182e-05,0.00010881106362814697,0.16613496097592417,0.0076921926418541701,1.8942441632857527,short,1175,4441
summit,21,15,36,1.1141866198920512e-05,2.6325257329390394e-05,0.24980139734804929,0.037152263890703793,1.295991705466099,short,1568,4053
sums,31,0,31,1.644751676983504e-05,0,-0.33212791339143699,0.048387657876598558,-1.5098648555654945,official,3919,1717
sunday,44,0,44,2.3344862512023929e-05,0,-0.33212960669568581,0.034091470196116212,-1.7988076501041976,official,4261,1367
sundry,42,0,42,2.2283732397841024e-05,0,-0.33212934618620515,0.035714846819061744,-1.7574495006982607,official,4208,1418
sunset,80,142,222,4.2445204567316236e-05,0.00024921243605156238,0.54780092008543768,0.0060590721769609116,7.0375208475556006,short,141,5475
sunshine,6,131,137,3.1833903425487179e-06,0.00022990724734334278,0.98922131785961298,0.010724911409209106,9.5520505072573432,short,85,5531
super,23,20,43,1.2202996313103419e-05,3.5100343105853861e-05,0.31450891059523478,0.031025092130647056,1.7855680832130221,short,1248,4367
superfund,70,98,168,3.7139553996401709e-05,0.00017199168121868392,0.47228204778098615,0.0079616403059564085,5.2929788809836378,short,236,5380
superior,36,19,55,1.9100342055292307e-05,3.3345325950561165e-05,0.15423238879619916,0.02450308561117091,0.9852925441082524,short,1782,3834
supervision,175,21,196,9.284888499100427e-05,3.685536026114655e-05,-0.17529515122020989,0.0073042738597861546,-2.0510742363146401,official,4479,1138
supervisory,40,11,51,2.1222602283658118e-05,1.9305188708219622e-05,-0.022702287216651129,0.027118604354409923,-0.1378592610645136,official,2597,3019
supplement,112,176,288,5.9423286394242729e-05,0.00030888301933151396,0.50950455837605091,0.0046557335814965996,7.467135181403675,short,128,5488
supplemental,809,312,1121,0.00042922713118698544,0.00054756535245132026,0.063302515527636771,0.0012165327762416857,1.8149265810191635,short,1228,4388
supplementary,107,17,124,5.6770461108785466e-05,2.9835291639975781e-05,-0.13264112790697347,0.011421764033971951,-1.2411138279981568,official,3513,2103
supplementation,27,0,27,1.432525654146923e-05,0,-0.33212739237824884,0.055556116657098385,-1.4090900724452342,official,3780,1873
supplements,218,7,225,0.00011566318244593674,1.2285120087048851e-05,-0.28583447431927667,0.0065682423153190436,-3.5268746491639775,official,5098,518
suppliers,95,2,97,5.0403680423688034e-05,3.5100343105853862e-06,-0.3013637294470648,0.015309904551087298,-2.4355931287810919,official,4737,879
supplies,355,22,377,0.0001883505952674658,3.8610377416439245e-05,-0.24583255787985259,0.0038729470609708077,-3.9501957704064177,official,5201,415
supply,573,247,820,0.00030401377771340253,0.00043348923735729518,0.094446378603903369,0.0016556434989265093,2.3211429949709141,short,937,4679
support,2317,670,2987,0.0012293192372808965,0.0011758614940461042,-0.01080794824486464,0.00046254691285226468,-0.50253389908937696,official,2882,2734
supported,63,3,66,3.3425598596761534e-05,5.2650514658780786e-06,-0.26468950820155612,0.022245252717802422,-1.7746718275874593,official,4220,1397
supporting,136,73,209,7.2156847764437608e-05,0.0001281162523363666,0.15939969774465723,0.0064452111602974474,1.9854955513450723,short,1124,4492
supportive,68,19,87,3.6078423882218804e-05,3.3345325950561165e-05,-0.018963388811313209,0.015886136282920856,-0.1504550632624409,official,2601,3015
supports,69,8,77,3.6608988939310257e-05,1.4040137242341545e-05,-0.17993760091936828,0.018614582063616183,-1.3188496270919066,official,3593,2022
suppression,65,17,82,3.4486728710944446e-05,2.9835291639975781e-05,-0.034290573602483221,0.016904292303799355,-0.26374015253426453,official,2692,2924
supreme,74,19,93,3.926181422476752e-05,3.3345325950561165e-05,-0.038473088658738774,0.014917156497504681,-0.31500252158608971,official,2722,2894
surcharge,27,5,32,1.432525654146923e-05,8.7750857764634652e-06,-0.10559758883273496,0.043976740672301576,-0.50354986346376762,official,2889,2733
surety,41,17,58,2.1753167340749571e-05,2.9835291639975781e-05,0.083393552536016102,0.023434904543524045,0.54475456788947552,short,2103,3513
surface,349,222,571,0.00018516720492491709,0.00038961380847497785,0.21252305879803579,0.0023485518009694431,4.3853674236231912,short,357,5259
surgery,66,18,84,3.5017293768035899e-05,3.1590308795268477e-05,-0.02464001716590758,0.016471149350135331,-0.19199019667017228,official,2642,2975
surgical,63,17,80,3.3425598596761534e-05,2.9835291639975781e-05,-0.027111228204873328,0.017302846457445228,-0.20610589599396728,official,2650,2968
surplus,209,91,300,0.00011088809693211368,0.00015970656113163507,0.097294834508945272,0.0045227424647830998,1.4467345540026246,short,1456,4160
surpluses,42,0,42,2.2283732397841024e-05,0,-0.33212934618620515,0.035714846819061744,-1.7574495006982607,official,4209,1419
surrounding,67,0,67,3.5547858825127351e-05,0,-0.33213260258435184,0.022388620811657316,-2.2197181756182234,official,4594,1026
surtax,28,7,35,1.4855821598560682e-05,1.2285120087048851e-05,-0.044442434230242966,0.039683100786200437,-0.22309767193986205,official,2668,2953
surveillance,267,126,393,0.00014166087024341793,0.00022113216156687931,0.12070686597169633,0.0034424949762841481,2.0572890592081694,short,1084,4532
survey,161,40,201,8.5420974191723932e-05,7.0200686211707722e-05,-0.045827710145047718,0.0069123696738868975,-0.55120694321646679,official,2920,2697
survival,32,42,74,1.6978081826926497e-05,7.3710720522293099e-05,0.45118832990674207,0.018055213033358438,3.3578133347669361,short,572,5044
surviving,287,41,328,0.00015227217138524701,7.195570336700041e-05,-0.14982203856480858,0.0043366045291687192,-2.2751015824213017,official,4633,983
survivor,99,68,167,5.2525940652053844e-05,0.00011934116655990313,0.2371289141880375,0.0080152787807211134,2.6486538017103514,short,806,4810
survivors,561,164,725,0.00029764699702830512,0.00028782281346800164,-0.0081737767919829452,0.0019030256305069722,-0.1873701718610318,official,2630,2986
survivorship,16,11,27,8.4890409134632483e-06,1.9305188708219622e-05,0.2374120043348924,0.049572164529333856,1.0663106168028817,short,1739,3882
suspected,28,0,28,1.4855821598560682e-05,0,-0.33212752263139222,0.053571989673186944,-1.4349473872580845,official,3802,1821
suspend,207,2,209,0.00010982696681793077,3.5100343105853862e-06,-0.31782992409201682,0.0071437437876244875,-3.7603809954626293,official,5168,448
suspending,25,0,25,1.3264126427286324e-05,0,-0.33212713187227472,0.060000561101111738,-1.3558969980891018,official,3668,1972
suspension,105,52,157,5.5709330994602561e-05,9.126089207522004e-05,0.13502178142578991,0.0086020440208340408,1.4558043181939184,short,1448,4168
sustain,38,4,42,2.0161472169475213e-05,7.0200686211707723e-06,-0.19236515939149434,0.034239691539783519,-1.0395885676662184,official,3322,2297
sustainability,38,51,89,2.0161472169475213e-05,8.9505874919927337e-05,0.45849566537600595,0.015017434008663101,3.741427793415165,short,488,5128
sustainable,159,62,221,8.4359844077541027e-05,0.00010881106362814697,0.066304953061115057,0.0061657089988100744,0.8444121238044473,short,1888,3728
sustained,88,4,92,4.6689725024047858e-05,7.0200686211707723e-06,-0.2675950934467064,0.01597278333800075,-2.117326561459282,official,4525,1093
swap,14,15,29,7.4279107992803412e-06,2.6325257329390394e-05,0.38401746243594204,0.045983647783578357,1.7908089801851073,short,1246,4373
swaps,25,5,30,1.3264126427286324e-05,8.7750857764634652e-06,-0.090962920809445791,0.046753807855717332,-0.42068391139536504,official,2797,2821
swine,34,7,41,1.8039211941109402e-05,1.2285120087048851e-05,-0.0852652102667939,0.034167227771620706,-0.46128251823670552,official,2838,2778
syndrome,147,70,217,7.7993063392443581e-05,0.0001228512008704885,0.12336266646896554,0.0062321344511795914,1.5626630420648147,short,1390,4226
synthetic,100,45,145,5.3056505709145297e-05,7.8975771988171179e-05,0.10679552998589692,0.0093453516773066118,1.1047277181140414,short,1701,3915
syria,76,30,106,4.0322944338950426e-05,5.2650514658780788e-05,0.069674530107505461,0.012848007791234264,0.61469000693502829,short,2046,3570
systematic,34,7,41,1.8039211941109402e-05,1.2285120087048851e-05,-0.0852652102667939,0.034167227771620706,-0.46128251823670552,official,2839,2779
systemic,28,11,39,1.4855821598560682e-05,1.9305188708219622e-05,0.068354783323192336,0.034925934239076188,0.36575889360064651,short,2256,3361
systems,1136,211,1347,0.00060272190485589059,0.00037030861976675822,-0.10509834110244665,0.0010451485444646321,-3.2509242571001646,official,5026,590
t,166,13,179,8.8073799477181189e-05,2.281522301880501e-05,-0.22504176173200108,0.0081074451930096235,-2.4993156480437819,official,4766,851
tahoe,22,12,34,1.1672431256011964e-05,2.1060205863512314e-05,0.16431531540214905,0.03959683439565178,0.82574853365064593,short,1902,3715
tailings,23,12,35,1.2202996313103419e-05,2.1060205863512314e-05,0.15073007056056653,0.038518536158967547,0.76800671176503366,short,1947,3673
taiwan,22,14,36,1.1672431256011964e-05,2.4570240174097702e-05,0.21260646623570167,0.037241940414614691,1.1016923115582051,short,1706,3914
taken,189,2,191,0.00010027679579028461,3.5100343105853862e-06,-0.31648151625340404,0.0078134872346344812,-3.5803534098248715,official,5117,499
takeovers,27,2,29,1.432525654146923e-05,3.5100343105853862e-06,-0.23034383637063449,0.050115768475358251,-1.0289384549959946,official,3313,2308
takes,30,5,35,1.5916951712743588e-05,8.7750857764634652e-06,-0.12448626411098829,0.040385176488163692,-0.6194559676914595,official,2963,2657
taking,200,24,224,0.00010611301141829059,4.2120411727024629e-05,-0.17529711527251735,0.0063913097759118681,-2.192703124842617,official,4581,1035
talent,22,18,40,1.1672431256011964e-05,3.1590308795268477e-05,0.29433682027145203,0.033370972673766278,1.6112397263176164,short,1368,4250
talented,46,35,81,2.4405992626206838e-05,6.1425600435244251e-05,0.27043549800808009,0.016495266518354288,2.1056395487850148,short,1056,4560
talkers,17,17,34,9.019605970554701e-06,2.9835291639975781e-05,0.36102841516754047,0.039216247378517241,1.8230910884510836,short,1224,4396
tanf,31,28,59,1.644751676983504e-05,4.9140480348195404e-05,0.32712977941269905,0.022605925094688957,2.1757497319406052,short,1020,4596
tank,30,28,58,1.5916951712743588e-05,4.9140480348195404e-05,0.33804194311398561,0.022992104450179626,2.2293652512008411,short,988,4628
tanker,7,26,33,3.7139553996401706e-06,4.563044603761002e-05,0.7496915851458219,0.041949713646670786,3.6603122546272555,short,499,5117
