token,official_count,short_count,pooled_count,official_normalized_rate,short_normalized_rate,log_odds_delta,variance,z_score,direction,short_rank,official_rank
update,130,19,149,7.169901855074222e-05,3.4795220967966419e-05,-0.14529978915023811,0.0095371942594503073,-1.4878346534449183,official,3830,1697
upgrade,17,26,43,9.376025502789367e-06,4.7614512903532995e-05,0.50172836877324478,0.031160004181931936,2.8422999275739418,short,716,4810
upland,22,3,25,1.21336800624333e-05,5.493982258099961e-06,-0.15598766199757463,0.056991465345438898,-0.65340933830646286,official,2955,2581
upper,89,69,158,4.9086251161661981e-05,0.0001263615919362991,0.2775376737155284,0.0084544532611047964,3.0184165955176829,short,653,4873
uranium,146,55,201,8.0523513141602805e-05,0.00010072300806516596,0.057814671016052088,0.0067886783111261364,0.70169025298517018,short,1943,3583
urban,1102,293,1395,0.00060778706494552252,0.00053657893387442951,-0.029606017304088184,0.00099348186238835652,-0.93929068893245138,official,3168,2358
urgent,66,49,115,3.6401040187299898e-05,8.9735043548966036e-05,0.26333952233942881,0.011623006764347053,2.4426250025943341,short,865,4661
urgently,39,0,39,2.1509705565222665e-05,0,-0.33119539474246373,0.038462122351094884,-1.6887589620191619,official,4080,1453
usa,44,61,105,2.42673601248666e-05,0.00011171097258136588,0.47001996653629696,0.012736089690198212,4.1648393382920403,short,389,5137
use,4866,273,5139,0.0026837494174454745,0.00049995238548709647,-0.25304544739157464,0.00028530969896678476,-14.980981249182019,official,5498,28
used,1499,25,1524,0.00082674483698125072,4.5783185484166341e-05,-0.30687458015192437,0.00097695925128102952,-9.8179923732494938,official,5457,69
useful,79,5,84,4.3570942042374119e-05,9.1566370968332683e-06,-0.24316520752737247,0.01737150828169674,-1.8449418044425367,official,4239,1288
user,95,57,152,5.2395436633234704e-05,0.00010438566290389926,0.19491571203030311,0.0088338559105748549,2.0738230304151557,short,1043,4483
users,126,17,143,6.949289490302708e-05,3.1132566129233112e-05,-0.15758990799733041,0.0099680560338250169,-1.5784221496943234,official,3949,1577
uses,224,3,227,0.00012354292427204814,5.493982258099961e-06,-0.31145990274665181,0.0065657049207953119,-3.843806026753493,official,5109,417
using,388,35,423,0.0002139939938283691,6.4096459677832885e-05,-0.20947854990233772,0.0034170357175475918,-3.5835609848401648,official,5043,483
usury,22,12,34,1.21336800624333e-05,2.1975929032399844e-05,0.16524917397494931,0.039596857181047447,0.83044129819905244,short,1852,3675
utah,214,75,289,0.00011802761515276027,0.00013734955645249903,0.038525489148319991,0.0047359082703133633,0.55981756458517129,short,2042,3484
ute,30,15,45,1.6545927357863591e-05,2.7469911290499805e-05,0.13881618198467294,0.030000583891872202,0.80144780109093505,short,1867,3659
utilities,101,17,118,5.5704622104807421e-05,3.1132566129233112e-05,-0.12184591615274165,0.011974201362100643,-1.1134935333135609,official,3331,2195
utility,310,111,421,0.00017097458269792377,0.00020327734354969856,0.044195002776968195,0.0032482722897034023,0.77543777196469021,short,1892,3634
utilization,315,105,420,0.00017373223725756769,0.00019228937903349865,0.025489367817943531,0.0032658901073447412,0.44602405392770772,short,2135,3391
utilize,98,0,98,5.4050029369021062e-05,0,-0.33120336866634581,0.015306706352305362,-2.6770338950575132,official,4770,756
utilized,40,2,42,2.2061236477151454e-05,3.6626548387333073e-06,-0.26057706519228141,0.03492297856887086,-1.3943780889413113,official,3676,1854
utilizing,58,8,66,3.1988792891869606e-05,1.4650619354933229e-05,-0.15426366445029593,0.021578613538891629,-1.0501513016803203,official,3285,2241
v,266,11,277,0.00014670722257305717,2.014460161303319e-05,-0.27222279894986734,0.0053144267941493259,-3.7341888727454844,official,5088,438
va,22,68,90,1.21336800624333e-05,0.00012453026451693245,0.70608076029851041,0.015258269258231464,5.7161253045751028,short,195,5331
vaccine,82,71,153,4.5225534778160477e-05,0.00013002424677503242,0.31403837413801305,0.0087201887837180334,3.3629450935032654,short,564,4962
vaccines,88,22,110,4.85347202497332e-05,4.028920322606638e-05,-0.043510072127455501,0.012626846533731851,-0.38720624413790394,official,2736,2790
valid,44,2,46,2.42673601248666e-05,3.6626548387333073e-06,-0.26665665186089704,0.031945028335756562,-1.4919380250468064,official,3835,1692
validity,30,1,31,1.6545927357863591e-05,1.8313274193666537e-06,-0.28318451048819249,0.0476440265107013,-1.2973742263751389,official,3535,1996
valley,279,196,475,0.00015387712442813139,0.00035894017419586414,0.24538408315821769,0.0028171569159648438,4.6231807147054429,short,309,5217
valor,12,13,25,6.6183709431454357e-06,2.3807256451766497e-05,0.38862951548721547,0.053343400387793914,1.6826563660431537,short,1282,4248
valuable,19,9,28,1.047908732664694e-05,1.6481946774299883e-05,0.12272883835794701,0.048304206659246528,0.55841123397970827,short,2048,3483
valuation,30,5,35,1.6545927357863591e-05,9.1566370968332683e-06,-0.12355256992935537,0.040385199273543497,-0.61480963961966373,official,2910,2620
value,363,58,421,0.00020020572103014944,0.00010621699032326591,-0.13077440089990233,0.0033637768585751395,-2.2548058343221169,official,4554,972
value-added,27,18,45,1.4891334622077231e-05,3.2963893548599766e-05,0.22843009235025313,0.029762488653960074,1.3240936228833022,short,1518,4009
values,65,8,73,3.584950927537111e-05,1.4650619354933229e-05,-0.17085266858066994,0.019592639721919391,-1.2206054092196907,official,3452,2075
various,381,8,389,0.00021013327744486758,1.4650619354933229e-05,-0.30054508517849854,0.0038181769580958075,-4.8638660284905031,official,5248,278
vegetable,21,17,38,1.1582149150504513e-05,3.1132566129233112e-05,0.29175758841945765,0.035131554614551724,1.556587277270294,short,1359,4168
vegetables,36,4,40,1.9855112829436307e-05,7.3253096774666146e-06,-0.18458972013896435,0.035885751354148773,-0.97442067365905649,official,3199,2329
vehicle,687,344,1031,0.0003789017364950762,0.00062997663226212891,0.13931151309300738,0.0013099290463909161,3.849134820751607,short,451,5075
vehicles,754,42,796,0.00041585430759430491,7.6915751613399453e-05,-0.25311813168989694,0.0018390627815960815,-5.9023502669634897,official,5334,192
vendors,28,0,28,1.5442865534006018e-05,0,-0.33119390812154137,0.053572012458417903,-1.430913428383751,official,3744,1797
venture,43,37,80,2.3715829212937812e-05,6.7759114516566192e-05,0.31195742839195262,0.016677673749204841,2.4156143154470944,short,875,4651
ventures,33,12,45,1.8200520093649949e-05,2.1975929032399844e-05,0.048300422768500439,0.030364956361324722,0.27718173025611281,short,2267,3260
verification,81,99,180,4.4674003866231695e-05,0.00018130141451729872,0.42868191196915362,0.0074162309437093418,4.9778698369680257,short,268,5258
verify,36,5,41,1.9855112829436307e-05,9.1566370968332683e-06,-0.1532095903923878,0.034726727312123944,-0.82215560720049319,official,3078,2451
vermont,27,2,29,1.4891334622077231e-05,3.6626548387333073e-06,-0.22941018118383205,0.05011579126061666,-1.0247676145661024,official,3262,2276
vessel,106,88,194,5.8462276664451348e-05,0.00016115681290426552,0.30010681852785659,0.0068800165552168578,3.6181046248999023,short,495,5031
vessels,309,18,327,0.00017042305178599498,3.2963893548599766e-05,-0.24973077649094932,0.0044714617265374226,-3.7346276532960814,official,5089,437
vest,22,17,39,1.21336800624333e-05,3.1132566129233112e-05,0.27643953851060132,0.034251169370687708,1.4936968241392397,short,1401,4128
vesting,44,2,46,2.42673601248666e-05,3.6626548387333073e-06,-0.26665665186089704,0.031945028335756562,-1.4919380250468064,official,3836,1693
vet,11,17,28,6.06684003121665e-06,3.1132566129233112e-05,0.50506404216671541,0.047863831751274802,2.3085682506121317,short,921,4605
veteran,130,122,252,7.169901855074222e-05,0.00022342194516273176,0.34082942662815618,0.0052921817852812272,4.6851090843482996,short,301,5225
veteran's,22,13,35,1.21336800624333e-05,2.3807256451766497e-05,0.19010966003906482,0.038377776871872535,0.97043014424081364,short,1761,3768
veterans,4960,2539,7499,0.0027355933231667804,0.0046497403177719341,0.14636224028796896,0.00018047049373229329,10.89496765215365,short,67,5459
veterinary,29,19,48,1.5994396445934803e-05,3.4795220967966419e-05,0.22284886097103396,0.027912970014157823,1.3338512316393154,short,1510,4018
veto,21,46,67,1.1582149150504513e-05,8.4241061290866068e-05,0.61202586514962221,0.020213777784658951,4.3047311496900038,short,355,5171
vets,0,26,26,0,4.7614512903532995e-05,1.0551159043618341,0.057692891580417224,4.3927755782265141,short,343,5183
vi,108,16,124,5.9565338488308925e-05,2.9301238709866458e-05,-0.14314530866084674,0.011453785880813781,-1.3375270974305982,official,3571,1955
viability,49,8,57,2.7025014684510531e-05,1.4650619354933229e-05,-0.12709779992840531,0.024819161543011788,-0.80676022803020719,official,3064,2464
viable,49,0,49,2.7025014684510531e-05,0,-0.33119674622771456,0.030612828789849347,-1.8929290237748404,official,4289,1240
vice,62,2,64,3.4194916539584752e-05,3.6626548387333073e-06,-0.2846775900506664,0.023088606983535973,-1.873503095664524,official,4273,1254
vicinity,43,0,43,2.3715829212937812e-05,0,-0.33119593533522895,0.034884304820722481,-1.7732499726578297,official,4169,1366
victim,86,89,175,4.7431658425875623e-05,0.00016298814032363217,0.37341406972514868,0.0076198803391296296,4.27776183863591,short,362,5164
victims,833,461,1294,0.00045942524963667902,0.00084424194032802738,0.16980772278291312,0.0010405305257361031,5.2641714458948696,short,237,5289
video,125,48,173,6.8941363991098292e-05,8.7903716129599375e-05,0.063030918272849235,0.0078811754995747243,0.7099996505295415,short,1940,3586
vietnam,258,154,412,0.00014229497527762686,0.00028202442258246465,0.19330766682243627,0.0032599057517497085,3.3856850584593796,short,558,4968
vietnam-era,31,0,31,1.7097458269792376e-05,0,-0.3311943135622748,0.048387680661882995,-1.5056203243148938,official,3863,1684
view,19,8,27,1.047908732664694e-05,1.4650619354933229e-05,0.088664743681412972,0.050311142893455424,0.39529277027769427,short,2178,3353
viewing,18,16,34,9.9275564147181536e-06,2.9301238709866458e-05,0.32274109062469947,0.039231353120135364,1.6294371679975943,short,1320,4209
vii,261,2,263,0.00014394956801341323,3.6626548387333073e-06,-0.31983918057117577,0.0056825657941841348,-4.2428670922672271,official,5177,349
viii,91,2,93,5.0189312985519558e-05,3.6626548387333073e-06,-0.29911321053911522,0.01596168230045026,-2.3675342102507457,official,4629,897
violate,40,0,40,2.2061236477151454e-05,0,-0.33119552989048628,0.037500583889789808,-1.7102730473778192,official,4108,1431
violated,29,0,29,1.5994396445934803e-05,0,-0.33119404326834001,0.051724721818257192,-1.456241606872426,official,3789,1758
violation,131,6,137,7.2250549462671008e-05,1.0987964516199922e-05,-0.26620030599323563,0.010724934189383212,-2.570462263122494,official,4728,798
violations,329,7,336,0.0001814536700245707,1.2819291935566576e-05,-0.30014086381510019,0.00441979525284394,-4.5146496409207924,official,5213,313
violence,622,367,989,0.00034305222721970512,0.00067209716290756187,0.18972180330239574,0.0013587797249151855,5.1468642647814917,short,249,5277
violent,361,130,491,0.00019910265920629187,0.00023807256451766499,0.045711162541531181,0.0027845988813174384,0.8662454059510919,short,1831,3695
virgin,82,32,114,4.5225534778160477e-05,5.8602477419732917e-05,0.067452296941766576,0.011951939793832852,0.61698917552579446,short,2004,3522
virginia,113,44,157,6.232299304795286e-05,8.0578406452132761e-05,0.066844479054244843,0.0086794120015947027,0.7174974978019697,short,1931,3595
virus,75,6,81,4.1364818394658973e-05,1.0987964516199922e-05,-0.22199827569307828,0.017905093183544107,-1.659057004402793,official,4037,1489
visa,156,115,271,8.6038822260890661e-05,0.00021060265322716518,0.26104093865889233,0.0049331779005613351,3.7165949613788154,short,473,5053
visas,108,5,113,5.9565338488308925e-05,9.1566370968332683e-06,-0.26553337295415069,0.013000047056146236,-2.3288775265115023,official,4600,927
vision,52,47,99,2.8679607420296889e-05,8.6072388710232728e-05,0.32829790516711732,0.013472415531212518,2.8284296215787648,short,721,4805
visitation,29,6,35,1.5994396445934803e-05,1.0987964516199922e-05,-0.083355186914060297,0.040015827791428177,-0.41669350100133673,official,2752,2777
visitor,75,43,118,4.1364818394658973e-05,7.8747079032766114e-05,0.18068039296034755,0.011393111185100845,1.6927384477590823,short,1273,4253
visitors,24,12,36,1.3236741886290871e-05,2.1975929032399844e-05,0.13881564661734913,0.037500583889588726,0.71683533604187211,short,1935,3593
visual,47,15,62,2.5921952860652958e-05,2.7469911290499805e-05,0.014414975440029565,0.022161908809458092,0.096830087659040068,short,2371,3155
vital,52,23,75,2.8679607420296889e-05,4.2120530645433034e-05,0.10274074229964114,0.018078681280046388,0.76411605525024728,short,1901,3625
vocational,315,99,414,0.00017373223725756769,0.00018130141451729872,0.010561024694634824,0.0033216438344030133,0.18324390010368211,short,2312,3214
voice,36,14,50,1.9855112829436307e-05,2.5638583871133151e-05,0.066494260784967452,0.027253490869722227,0.40278481854904535,short,2171,3359
volcanic,17,9,26,9.376025502789367e-06,1.6481946774299883e-05,0.15610674350869758,0.051827826411988853,0.68570950009021792,short,1962,3569
volume,42,2,44,2.3164298301009027e-05,3.6626548387333073e-06,-0.26375362190659679,0.033367621302372155,-1.4438956505536864,official,3754,1773
voluntarily,82,0,82,4.5225534778160477e-05,0,-0.33120120620801785,0.018293266826420913,-2.4487602972326772,official,4681,847
voluntary,530,175,705,0.00029231138332225676,0.00032048229838916442,0.02305961980337301,0.0019466642912651249,0.52264477298996526,short,2077,3449
volunteer,334,213,547,0.00018421132458421464,0.00039007274032509722,0.21426831874651953,0.0024514472746202821,4.3275957286317741,short,351,5175
volunteers,119,30,149,6.5632178519525576e-05,5.493982258099961e-05,-0.041646738318268817,0.0093185193794128353,-0.43142721520648825,official,2768,2758
vote,351,62,413,0.00019358735008700401,0.00011354230000073253,-0.11331554575814096,0.0034147476620912613,-1.9391445618223651,official,4327,1199
voter,241,194,435,0.00013291894977483752,0.00035527751935713085,0.28994973280521386,0.0030696990538972746,5.2332901336575572,short,241,5285
voters,95,36,131,5.2395436633234704e-05,6.5927787097199531e-05,0.059419185714322253,0.010413386626382718,0.58227842598622681,short,2029,3497
votes,27,6,33,1.4891334622077231e-05,1.0987964516199922e-05,-0.068826816059127438,0.042308276196214703,-0.33461469843200353,official,2696,2834
voting,372,234,606,0.00020516949923750851,0.000428530616131797,0.20990402362463811,0.0022135551142001158,4.4614455166716667,short,333,5193
voucher,54,23,77,2.9782669244154463e-05,4.2120530645433034e-05,0.091932942581163246,0.017634171686088131,0.69229887968831905,short,1947,3579
vouchers,40,0,40,2.2061236477151454e-05,0,-0.33119552989048628,0.037500583889789808,-1.7102730473778192,official,4109,1432
vulnerabilities,24,2,26,1.3236741886290871e-05,3.6626548387333073e-06,-0.21786378474810419,0.055714869600930382,-0.92299528981652157,official,3160,2369
vulnerable,51,32,83,2.8128076508368104e-05,5.8602477419732917e-05,0.20905685243710614,0.016158922642855452,1.6445921253336073,short,1310,4216
wage,430,192,622,0.00023715829212937812,0.0003516148645183975,0.10549708238592537,0.0021796556080756644,2.2596777502799861,short,942,4584
wagering,28,1,29,1.5442865534006018e-05,1.8313274193666537e-06,-0.27990016499353665,0.050877776869739884,-1.2409065910146566,official,3473,2061
wages,258,17,275,0.00014229497527762686,3.1132566129233112e-05,-0.23983780703291657,0.0053014140878020078,-3.2939862397140489,official,4970,556
waiting,166,25,191,9.1554131380178531e-05,4.5783185484166341e-05,-0.14051153391023696,0.0074313340043662421,-1.6299661455514387,official,4009,1517
waive,182,1,183,0.00010037862597103912,1.8313274193666537e-06,-0.32302868869438583,0.0081750925593180798,-3.5726852352572931,official,5039,487
waiver,153,55,208,8.438422952510431e-05,0.00010072300806516596,0.045237134253353517,0.0065729484036708896,0.55797529854433792,short,2049,3477
waivers,79,0,79,4.3570942042374119e-05,0,-0.33120080075025449,0.018987925671043401,-2.4035469872260289,official,4649,878
wall,63,25,88,3.474644745151354e-05,4.5783185484166341e-05,0.072067742874681429,0.015472657980933153,0.57937327381052839,short,2031,3495
war,1010,572,1582,0.00055704622104807422,0.001047519283877726,0.17697412108822874,0.0008506393073572856,6.0678807972286339,short,181,5345
